,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
Trường Mầm non Đại Thanh,31.936198,35.622826,29.609634,30.505123,32.728695,29.214347,34.070139,33.403434,29.577770,30.538544,30.660899,31.525203,29.618891,29.743287,30.754872,28.840896,32.483563,30.155609,25.317846,30.582036,33.291375,32.300131,27.449248,30.749744,27.379841,29.216862,29.502488,31.292042,32.399887,29.540654,25.276390,24.721801,26.525547,28.774035,27.042024,31.621367,29.753553,26.520553,27.358620,29.145349,32.734119,16.615966,27.587892,30.860963,20.321451,28.151234,19.904001,28.048832,28.569202,19.474280,32.561785,30.652516,17.931563,27.982351,31.197260,28.729643,26.477981,24.989187,29.548611,27.333177,33.126397,27.898174,32.419796,28.605483,30.318339,27.538532,29.504086,0.000000,29.340886,19.031164,26.870894,31.015353,30.819389,31.872255,31.444720,29.901420,24.394111,22.624168,24.974140,24.542463,32.973118,32.144975,33.617785,21.374836,19.467990,32.440069,31.665584,19.068444,28.665615,31.874390,29.640353,32.195304,31.448137,31.120885,19.674817,29.200802,29.112700,31.052007,29.137596,32.271784,26.662383,28.786139,26.703602,26.493439,30.019487,26.987495,27.217029,32.242733,28.059998,25.985969,31.507397,26.575062,28.929665,27.525021,32.179035,30.200704,31.914437,26.086036,26.787169,31.652646,28.073922,31.069734,26.198596,30.310560,26.527917,26.578960
siêu thị 24h ninja mark,23.923518,24.231495,23.398771,27.653103,28.356178,23.916909,22.604707,29.123625,26.743741,24.114400,25.923043,24.351825,24.634868,26.615097,27.198416,22.593624,28.892699,25.271035,16.830853,23.458635,27.297618,26.521207,23.898436,27.786946,18.630538,17.374291,23.452904,27.655736,28.913261,26.471562,22.491321,25.234496,28.477255,17.522607,28.799271,26.341712,21.808726,22.530675,17.240402,24.654935,27.561799,26.343560,21.487554,26.748856,24.571519,24.814508,26.521110,29.694810,18.187939,22.009707,27.409994,24.750648,23.908160,18.727171,26.551887,26.170618,22.930496,25.732466,22.255964,25.888346,28.665092,20.413639,25.037323,24.634483,25.653161,23.059776,24.520420,29.022437,0.000000,24.959677,28.576181,24.601983,27.749430,28.199108,25.720445,25.581423,29.121245,24.610365,19.809071,18.895340,26.440250,24.008584,27.449159,27.191891,26.799828,28.725617,24.484429,28.188222,27.794612,23.465049,19.784989,24.417671,25.331278,22.096124,27.192620,21.914134,14.243874,24.758444,29.060495,26.569720,20.439219,30.918312,18.066034,19.972021,23.896429,20.895249,21.881652,26.607484,25.990976,20.177653,25.475973,21.521499,23.976306,22.064650,27.642122,22.997506,26.005542,21.411484,20.978462,22.845839,28.010777,23.189160,26.313131,22.177957,26.611045,22.845896
Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),24.903160,25.588800,20.911075,25.099038,25.644165,23.584581,23.327797,26.440537,24.636553,23.618113,24.979532,23.965456,24.246329,24.899496,25.155697,23.120964,26.573213,25.153002,22.212973,24.160443,26.812142,20.015096,22.457468,25.837258,23.025875,24.780785,23.819739,26.644610,26.959990,25.105966,21.044700,18.625164,21.281879,23.993709,21.835300,26.184517,24.314389,21.859979,23.416026,22.003002,27.294554,19.707636,23.111008,26.532249,15.639706,24.414677,20.564464,21.834938,24.470897,19.665365,27.008014,26.124687,11.621153,24.065220,26.579690,25.558973,23.172306,20.778720,26.097822,22.477031,28.173982,23.997362,27.258724,24.602747,26.296444,23.915921,25.294065,18.700489,24.775204,0.000000,22.149308,26.982906,27.320617,27.795082,26.746509,26.006341,15.408023,20.790738,22.103242,23.574558,28.167458,27.609002,28.116274,13.496091,17.304352,28.387085,27.187781,16.042714,25.759700,27.616862,26.362495,27.641950,27.466139,27.125528,17.293379,23.679587,21.752506,27.140041,26.117664,27.826988,23.589673,24.246381,24.283215,23.388001,26.360960,23.738880,23.981619,27.855949,25.037253,23.775429,27.515519,23.603282,25.987097,23.884742,28.240669,26.709822,28.063148,23.362780,24.699491,27.731475,25.908962,27.501879,24.480614,26.988978,24.792234,23.829932
WinMart+,31.032643,33.042409,26.899456,24.848177,31.303148,28.837886,32.773037,25.340785,29.093883,29.740278,29.926357,32.466989,29.069387,23.521230,29.892992,30.242904,25.179997,29.503941,25.982301,31.533581,31.898678,30.396904,28.663536,29.891380,27.947760,28.831475,30.123570,24.940800,26.307614,29.051749,26.255962,30.018316,22.811768,29.170297,24.010065,30.624906,30.111440,27.174416,27.837182,26.818192,31.594706,31.923386,28.361902,23.399039,27.293713,27.922389,31.729207,25.162824,29.197143,27.909949,31.277675,30.002414,26.358444,28.531990,30.598772,20.027973,27.027219,26.139514,29.105296,27.726921,25.153633,28.327651,31.133229,28.935913,29.819666,27.699951,28.558105,34.587510,29.399850,27.504709,0.000000,28.068748,25.497411,23.699025,30.528591,29.312918,34.076176,30.913311,28.115753,26.962803,31.610624,30.976628,32.045079,31.455293,22.906884,23.210675,30.554391,25.341877,19.519338,30.775481,27.446610,30.966723,30.541121,30.115032,23.414354,27.487584,26.480910,30.198553,20.761525,31.027297,27.482774,23.807733,25.092149,27.318191,28.077535,27.816353,28.002057,30.994827,27.998022,25.536612,30.410710,27.277306,28.320916,27.680141,30.369369,27.825507,29.929861,27.765834,26.502013,30.536872,24.267353,28.854922,22.669738,28.090045,23.101088,28.162571
Không có tên,28.243691,29.965930,26.786930,27.986480,29.455350,24.423698,27.055665,30.645208,26.572325,25.958453,25.085795,30.094703,24.679676,26.362807,27.488677,24.746545,30.080362,23.659546,19.655019,29.637840,27.720374,31.130724,27.641761,29.083474,26.185526,21.277004,25.907026,28.012396,30.235606,25.745739,24.911727,29.765977,27.883295,20.681403,27.591055,25.684315,24.835358,26.951449,21.831301,28.345537,28.215250,30.747309,24.838982,26.649574,27.496981,21.646741,30.688913,28.638922,24.474338,23.461607,27.926240,22.122763,26.681494,24.538902,26.215750,25.857019,24.041873,26.468943,14.159109,27.750881,29.550981,24.172687,20.575094,25.624544,23.261175,24.304666,24.758302,33.324629,23.267616,28.187283,28.529216,0.000000,28.069747,28.771237,23.433375,25.689750,33.115296,30.552739,23.258098,23.707084,27.328029,25.216893,30.613877,30.616148,25.707900,29.507513,23.827923,27.017434,28.083500,25.862948,22.486209,25.872374,25.298291,24.959642,26.069056,24.632797,24.410694,24.420938,26.567618,26.850206,23.355536,29.196192,24.372014,23.487970,23.513122,24.608214,24.890423,27.162734,23.996436,22.486107,26.467411,27.307507,26.028809,24.854593,28.673955,24.682478,28.349255,23.087482,23.423348,27.047534,26.403129,26.861419,24.779675,25.580244,25.114318,26.811678
Quan an Nam Nhu 1,33.498702,36.266658,29.393800,24.334070,26.458459,30.840649,36.775859,25.087227,24.936812,32.179745,25.112836,35.901381,25.476779,22.655821,25.503692,32.458319,24.800024,25.674965,22.936592,34.381717,27.232932,33.261631,31.080982,26.355951,29.640747,25.163841,32.293901,21.484690,24.429087,25.494636,28.118169,32.580030,27.021514,30.941169,27.966864,24.928395,32.160578,29.143597,29.268718,29.138125,24.797280,34.481454,30.043035,19.880692,29.093054,24.605900,34.041371,31.235839,30.728154,29.302286,25.461126,24.031660,28.157735,29.955178,24.086730,15.077793,28.196362,22.040091,22.654177,29.323207,21.732850,29.685026,26.122952,30.274296,24.887790,28.809413,23.822415,36.869329,30.858417,29.112640,22.583539,25.949114,0.000000,17.831674,25.284526,24.644946,36.083211,32.204112,29.120850,27.903239,27.110292,26.533479,26.656067,33.085716,23.319930,14.964740,26.098823,25.137350,15.330482,26.571053,28.305138,26.575242,26.420556,26.083461,23.715475,28.322991,27.332398,26.083280,16.082760,26.780851,28.349442,21.063773,25.789899,28.202831,25.326691,28.749664,28.899889,26.819693,23.718978,26.129199,26.494851,28.057741,29.175655,28.494937,27.255018,28.436405,30.752772,28.475131,27.120532,26.719104,23.280811,29.626865,21.909159,28.768306,22.204448,28.833577
WinMart+,26.738596,27.956881,25.448702,25.521940,28.318708,26.002057,36.533300,26.998052,26.009669,27.351396,26.479731,35.839788,26.845548,23.317591,26.821749,26.486137,26.785792,27.037725,23.480941,34.652328,29.055800,33.771326,31.942726,27.789230,27.053638,26.303469,32.727543,21.943903,26.518350,26.685764,29.188683,33.186723,24.004640,31.623469,23.333661,26.106463,32.697056,30.124678,26.596085,30.297357,25.996517,34.693041,30.834904,19.470947,30.151377,25.520501,34.339554,32.419711,24.705431,30.155427,26.728817,24.883586,29.340224,25.671723,24.995762,11.653965,25.827929,26.538037,23.167229,30.197717,22.806211,30.492841,27.450202,26.145633,25.813429,24.649167,24.750234,36.670869,31.475049,30.128077,23.846398,27.001748,18.081941,0.000000,26.381969,25.512706,36.033541,32.729994,26.111631,28.780501,28.474216,27.771205,28.114258,33.565399,25.043800,20.790259,27.271357,26.994116,11.682662,27.746720,26.182343,27.827901,27.528309,27.147182,25.504694,26.213780,26.156554,27.143037,16.234025,28.028210,26.101000,22.645402,25.861371,25.798250,26.241779,26.461652,26.628253,28.058563,24.371781,27.012781,27.601451,27.674680,27.007938,26.403385,28.430807,25.841571,28.223069,25.320332,25.398863,27.823785,23.851015,27.520292,22.359611,26.914527,22.670381,27.252177
Taste Tea,26.333072,27.839956,25.111677,26.189118,26.950001,24.993150,25.547455,28.484961,24.229152,27.292767,22.020006,28.528382,25.830241,23.962879,24.420853,26.375223,28.352673,22.915304,22.159899,28.224166,23.464360,29.748511,26.282864,26.069183,26.657802,25.482170,26.951121,27.827665,27.795327,24.133553,25.816266,28.440707,26.286375,20.548077,25.962681,23.595308,25.833203,25.646153,21.550935,27.214722,20.796393,29.415235,25.817531,27.571179,26.378125,21.264310,29.430339,27.135594,20.111374,24.424588,20.801699,16.479370,25.590613,25.024871,20.216067,24.405550,24.659109,25.059362,18.153117,26.541905,27.706608,24.611276,23.387937,26.004065,18.234286,24.775955,17.940703,31.981175,23.656474,27.139839,27.329878,25.068831,26.631187,27.116475,0.000000,19.321463,31.790128,29.648223,23.941293,24.217024,23.957308,25.973248,24.212027,29.590902,24.806956,27.924320,23.905708,25.889486,25.898183,26.209312,23.400238,26.355231,21.064585,25.496995,25.135026,24.849147,24.672432,23.010149,27.071660,23.468920,23.961032,27.742215,24.567568,23.912798,23.685053,24.905006,24.802035,27.107403,17.157560,22.858598,26.101020,26.846030,26.073237,25.065890,28.092012,24.803661,27.810731,25.395319,23.868554,26.728823,26.186772,26.563946,24.565972,25.527269,24.904828,26.517380
WinMart+,25.913261,27.047611,24.919713,25.786973,26.182679,22.666643,25.293235,27.480726,24.087004,24.020899,22.768373,27.780591,22.644543,24.308590,24.169592,23.249316,27.542510,21.610377,18.954763,27.581893,24.097123,28.890544,25.939797,24.301232,24.497255,20.086280,24.214485,26.135722,27.466675,22.202024,23.561842,27.803513,26.263274,24.743702,25.971032,22.774012,23.562744,25.371312,20.579983,26.813545,21.025096,28.621390,23.578628,25.019419,26.076616,19.486635,28.678396,27.017810,24.397778,22.573229,18.358572,17.567683,25.383619,24.446185,20.738456,24.576400,23.986284,25.156714,21.332230,26.188604,27.489151,24.121949,21.018322,25.409818,20.019712,24.021163,18.984088,30.857526,23.077599,26.770066,27.216986,24.109958,26.565483,26.987823,16.601069,0.000000,30.752110,29.061743,23.268468,23.672566,20.968743,24.828015,22.988550,28.948259,24.888040,27.711488,22.078219,25.863890,25.365633,25.433307,22.580252,25.307512,16.090310,24.624296,25.194871,24.325256,24.131253,19.243389,25.322730,20.801655,23.234419,27.560391,24.108077,23.288318,23.121675,24.305033,24.392900,26.184147,18.386175,22.403475,25.716760,26.601229,25.607417,24.547420,26.728442,24.401054,26.496759,22.784022,23.400739,25.204400,25.910396,25.311029,24.410256,24.291564,24.733335,25.495713
WinMart+,32.776477,36.668050,30.351167,31.168661,33.547802,29.978618,34.973195,34.151573,30.197540,31.502870,31.338922,32.539666,30.302072,30.414221,31.435234,29.651372,33.089000,30.745987,25.880237,31.467209,33.939520,33.964521,28.322977,31.287111,28.008529,29.773569,30.284061,31.837557,32.938138,30.076380,26.067856,24.089015,27.130580,29.403305,27.615178,32.203207,30.440119,27.287798,27.916456,29.891766,33.275565,28.703939,28.223381,31.382066,19.508340,28.636961,28.834525,28.704506,29.135725,24.078342,33.101101,31.164166,16.862736,28.527170,31.716041,29.171452,26.975849,25.520839,29.940809,27.249312,33.608038,28.426604,32.955750,29.118117,30.779495,28.057786,30.036237,23.722140,29.930068,16.142006,27.406434,31.457313,31.230806,32.329750,31.930855,30.336067,0.000000,23.444100,25.437094,24.717198,33.387441,32.561359,34.147386,17.661707,18.424256,32.870956,32.107802,17.501617,29.066332,32.265322,30.009323,32.672769,31.835769,31.517086,18.583778,29.070994,28.999180,31.440147,29.538605,32.729162,27.061175,29.239738,26.759059,26.950600,30.447943,27.456643,27.677255,32.689931,28.463442,26.061351,31.933480,27.007074,28.817838,27.406243,32.574414,29.961334,32.303025,26.487804,26.796669,32.013284,28.269872,31.423502,26.375468,30.627457,26.698804,26.965997
Trường Cao đẳng Hà Nội,28.820419,29.905732,27.677593,28.338457,29.137679,27.201812,29.697887,29.671047,27.721397,27.653789,28.274215,28.195541,27.558736,27.862051,28.309225,26.905428,29.579033,28.136046,24.958022,27.944416,29.956931,27.509486,15.635404,28.597780,17.970282,27.676177,17.766090,29.132940,29.713056,27.916103,16.758262,24.325364,25.796976,18.673796,26.181551,29.122131,18.200939,14.818115,18.825638,27.344149,30.032586,16.690351,17.780269,28.901738,21.996084,27.067659,16.014000,26.767143,22.988400,18.016364,29.784594,28.775900,20.862513,22.806833,29.116641,27.599375,19.130045,24.727206,23.062319,15.613591,30.514879,24.222467,29.822512,23.441284,28.678528,22.918736,27.862773,22.477178,24.610805,21.391677,26.101155,23.810572,29.188469,29.794132,29.349671,28.438517,23.893539,0.000000,23.615211,20.726258,30.471070,29.935767,30.630923,22.676436,20.529626,30.276286,29.541596,20.405980,27.631757,24.461157,23.236218,29.935954,29.684004,23.815213,20.728819,26.167032,26.048399,29.381278,27.986814,30.052769,23.392381,27.614109,22.717813,23.170854,24.394451,23.561292,23.855224,25.389209,27.145943,21.811503,24.967525,25.232789,25.475363,24.554856,25.799768,26.479181,25.058948,23.257283,23.575586,23.907108,27.561853,24.118849,25.946572,23.688930,26.243390,23.820102
TK mark,26.315923,27.067585,25.492198,26.169286,26.389234,21.002087,19.341060,27.298754,24.919122,19.395241,24.003509,20.042103,17.788128,25.048610,25.059473,18.123677,27.433439,23.105016,16.228328,18.996386,25.150872,22.592704,20.366619,25.338118,18.266022,16.854941,18.097995,26.365827,27.357761,23.893505,18.271157,21.747882,26.446131,16.745024,26.211599,24.091892,15.225306,18.880836,16.391292,21.803688,25.603800,22.552965,17.450960,25.469703,21.627513,22.218607,22.893016,23.274376,15.427775,18.298218,25.321681,22.570876,21.123459,13.100574,24.706233,25.042476,16.367788,25.517838,19.277744,21.483786,27.425552,15.348233,21.804442,12.667720,23.436105,18.506047,22.566982,24.995032,13.622705,22.108431,23.184261,20.416853,26.679898,27.034080,23.498904,23.155310,25.252066,19.536821,0.000000,19.451465,23.149908,20.690012,25.440081,24.073801,22.718100,27.610827,21.170729,23.458226,26.837826,17.877813,14.977898,21.109755,22.793264,17.844014,22.937010,20.035257,19.720011,22.200172,25.630890,21.073153,16.919632,27.491040,20.679986,18.199972,17.886509,19.156679,17.028326,19.425705,22.392469,19.397722,20.049126,19.615675,21.586045,20.352948,21.856876,21.510940,19.448861,16.415637,20.034596,18.335977,25.914380,18.137359,24.529513,18.298926,24.826382,21.070344
Hội đồng nhân dân - Ủy ban nhân dân phườ,22.663104,22.639791,22.323907,23.188300,23.274482,22.379329,21.290685,24.009182,22.593117,22.250358,23.078486,22.801972,23.260985,22.877942,24.462829,20.748484,24.445098,17.655245,15.104926,21.690651,24.540152,25.419014,22.630961,24.574689,16.392514,15.604489,21.073170,24.551224,24.976544,23.628063,20.612982,24.147024,24.658575,14.964003,25.074822,23.785334,19.302022,21.002558,14.674076,23.740728,24.882606,25.263858,19.579452,24.506319,23.611956,22.515718,25.520073,25.535496,14.527152,20.405617,24.662386,22.729753,22.955721,15.884301,24.278115,23.952788,18.684956,22.439797,20.589214,24.855345,26.017360,16.459384,22.220160,17.391357,23.338294,17.954464,22.645439,28.042409,17.910981,24.071125,25.063228,21.496229,27.662692,25.667662,23.385538,23.144004,28.141354,23.566790,18.278676,0.000000,23.083839,21.549498,24.768110,26.402926,24.087823,27.104790,21.841769,25.082758,25.209661,20.439684,18.542109,21.768669,22.894287,19.979116,24.384825,17.767474,15.216719,22.494383,26.079074,21.685373,18.520569,27.630194,14.795875,18.079164,20.940531,18.969263,19.221452,22.884289,23.573680,15.574894,22.055371,19.289186,18.100270,20.062452,23.658971,16.760226,22.184623,19.548175,17.705637,20.705808,26.373325,20.639929,24.883578,20.269274,25.190959,20.625748
Trung tâm Công nghệ Phần mềm Thủy lợi,27.712765,29.190278,26.410909,27.492742,28.604202,24.466184,26.694093,29.775094,26.096319,25.835305,24.726936,29.492753,24.703640,25.968462,26.751604,24.755395,29.437821,23.795303,19.978617,29.122481,26.891149,30.521036,27.275350,27.855085,26.105462,21.578188,25.777322,27.593358,29.531204,25.630880,24.865818,29.273104,27.527468,20.934090,27.245898,22.719359,24.840280,26.652116,22.068741,28.000614,27.413799,30.186095,24.844085,26.337115,27.200629,22.163275,30.159408,28.262353,20.385982,23.526952,21.981997,21.166516,26.433856,25.705154,24.765147,25.636774,25.375825,26.222456,18.385113,27.441346,29.038327,25.128974,25.288320,26.884215,23.662726,25.762318,22.233665,32.645623,24.293754,27.875135,28.227839,26.049458,27.739066,28.355629,23.985677,18.481242,32.430880,30.164804,24.554840,24.731027,0.000000,27.316702,27.290327,30.181705,25.568451,29.070269,24.045621,26.804346,26.592654,27.512436,24.056797,27.761197,23.481777,26.478366,25.913390,25.604024,25.414412,22.908528,26.330671,23.566004,24.727890,28.806401,25.196816,24.622123,24.938036,25.730126,25.994385,28.586166,22.583250,23.277338,27.691146,28.130199,26.940656,25.817025,28.545773,25.394409,28.236475,24.088355,24.288674,27.083780,26.288979,26.876076,24.714354,25.699934,25.037784,26.797398
WinMart+,27.523417,28.773283,26.340786,27.301819,28.171800,24.285264,26.598177,29.243949,26.017123,25.494462,24.810343,29.134284,24.451789,25.920160,26.524429,22.248896,29.054334,23.674220,18.570023,22.898018,26.659757,30.110195,27.137780,27.368320,24.044982,21.734805,22.550253,27.413736,29.106067,25.064112,22.060993,28.977910,27.374099,23.336738,27.113577,25.159655,22.891715,22.220730,20.721830,27.831569,27.124547,29.807566,21.345892,26.262608,27.084090,22.319738,29.801878,28.067280,22.472532,21.786198,26.898080,22.790708,26.369866,22.060689,25.692529,25.625279,20.657464,26.174216,17.545739,27.280985,28.743549,22.308713,21.873561,23.262085,24.070743,20.004984,22.932317,32.075276,20.762955,27.721562,28.074241,18.700292,27.585385,28.138990,24.209750,23.751414,31.899463,24.787587,19.822032,21.497050,24.363171,0.000000,26.952079,29.881027,25.561689,28.806242,20.721331,26.706638,27.661039,21.321640,17.219780,20.677713,23.249772,11.471095,25.890702,22.681461,22.277223,22.341186,26.276284,20.746166,19.534132,28.578671,22.739284,20.583530,19.434512,22.099133,19.313197,16.738585,22.528848,20.756403,22.271386,21.867730,24.728910,22.955148,24.403838,23.407747,20.445638,17.747107,21.662208,19.390446,26.265223,21.325594,24.727409,21.110692,25.045579,23.001940
Không có tên,28.512171,30.493927,26.921475,28.282380,30.098168,27.175973,27.214814,31.360516,26.784288,29.625027,24.449686,30.575889,28.445677,25.968559,27.957141,28.298466,30.608183,28.612259,23.561856,30.031709,27.227755,31.651055,27.843213,28.741329,28.500061,27.498045,28.876703,29.620693,30.197980,25.249514,27.389652,30.145523,27.717445,25.763326,27.404378,28.944258,27.355213,27.088315,27.884695,28.563180,23.824405,31.220295,27.322188,29.250564,27.658216,23.139168,31.125410,28.525764,25.259308,25.577385,26.968406,23.054614,26.786421,27.598977,24.477679,25.606136,27.494746,26.254837,20.157910,27.923772,29.474798,26.791479,29.715764,28.772246,22.069785,28.045635,20.096699,33.961710,26.178953,28.380232,28.433934,28.489422,27.934744,28.656266,17.652464,22.501705,33.671747,30.848044,26.699801,26.519519,25.438820,29.874027,0.000000,30.965027,25.549183,29.439305,25.159545,26.887375,26.662566,29.698290,26.569664,30.149283,23.792675,28.704403,25.915326,27.341148,27.205817,24.377359,26.374610,24.698785,26.950157,29.118128,26.767945,26.641221,27.281582,27.653052,27.875273,30.487559,20.519863,24.798255,29.541243,29.508031,28.512312,27.546001,30.811291,26.797216,30.480897,25.974616,25.868545,29.791696,26.543802,29.238645,24.853691,28.148902,25.192873,28.801865
Cafe Dinh,28.561282,30.123388,27.309189,28.085882,29.123202,26.728285,30.043799,29.777269,27.366288,27.292456,28.015589,28.099305,27.181718,27.757871,28.088281,26.368222,29.557674,27.853326,24.437918,27.822210,30.023908,27.170623,25.654703,28.400948,25.611661,27.302486,26.890434,29.251581,29.688184,27.583966,23.781177,22.474495,25.365753,26.692651,25.822839,28.997312,27.291611,24.768979,25.783858,27.122894,30.074913,24.428581,25.756133,28.975644,19.053762,26.625416,24.894814,26.377000,26.980782,22.372393,29.768141,28.612174,16.934310,26.466355,29.164365,27.471898,25.292448,24.199396,28.079687,24.546670,30.784856,26.335284,29.799321,26.936744,28.584833,25.992077,27.554237,21.584990,27.228163,13.377294,23.577686,29.030533,29.267678,29.982628,29.213394,28.163671,17.085921,22.419281,24.030144,25.482764,30.485834,29.863962,30.728769,0.000000,16.404363,30.521855,29.430956,14.188743,27.514116,29.751186,28.284924,29.879200,29.547280,29.144129,16.344308,27.400417,23.523443,29.203928,24.249008,29.996294,25.400120,25.686819,25.356566,25.210908,28.263055,25.618020,25.837547,29.999356,26.965004,24.843773,29.500723,25.332903,27.102938,25.659350,30.148055,27.935452,29.934017,24.967069,25.691912,29.671733,25.028659,29.284325,23.687914,28.727630,24.004994,25.408119
Trường Trung học cơ sở Yên Mỹ,28.195497,28.765758,25.575460,24.405189,28.278347,26.909295,28.222547,24.468123,27.321619,27.181620,27.724336,28.416051,27.164135,23.473541,27.727942,27.679371,24.417830,27.636708,25.329456,28.188649,28.986588,27.422467,26.562427,27.990894,26.460736,27.302940,27.472242,24.269970,24.946347,27.487441,25.199078,27.367445,23.007476,27.246434,23.622523,28.387389,27.692429,25.820644,26.549516,25.484980,29.154016,28.572518,26.748163,24.220392,25.895259,26.834870,28.619035,24.005853,27.522965,26.648927,28.890697,28.229928,16.489706,27.105209,28.626724,23.534413,26.151062,19.584931,27.920251,26.340923,26.529419,26.967334,28.942667,27.415002,28.270581,26.586729,24.927555,30.368652,27.496473,16.190880,23.368174,26.988317,26.661312,25.831388,28.624282,27.939858,16.948875,28.860332,27.043527,26.212506,29.518565,29.100336,29.563537,16.249665,0.000000,25.802812,28.776307,12.273401,23.442851,29.060047,26.670266,29.084510,28.956539,28.628795,10.969321,26.555269,25.801290,28.706489,24.293751,29.193001,26.613244,26.219449,24.817490,26.432189,27.119683,26.790094,26.966701,29.193138,27.064461,25.250156,28.882316,26.472789,27.212149,26.777945,28.897344,27.023362,28.465875,26.914944,26.036193,29.052979,25.154210,27.727400,23.666206,27.229463,24.009701,27.254066
WinMart+,34.797085,37.751393,30.809543,26.364066,28.847564,26.568924,38.573550,27.821753,26.565991,33.534524,27.150321,37.551995,27.418151,24.364702,27.358100,33.759016,27.796552,27.579352,24.104376,35.889879,29.500449,34.812573,32.512982,28.239637,30.798364,26.850413,33.577673,23.890285,27.676917,27.197588,29.361837,34.053525,29.291763,32.136182,30.094023,26.698997,33.449403,30.440643,27.047531,30.590871,26.644517,35.931050,31.227488,21.916009,30.354042,26.025386,35.425069,34.062205,31.874095,30.395164,27.245980,25.456002,29.393564,31.062177,25.633895,15.338602,26.263693,25.296491,23.693032,30.494175,25.765172,30.774400,27.874661,31.357341,26.292580,29.797230,25.345994,38.221355,31.968416,30.323106,24.222562,27.345915,22.136851,20.825215,26.857878,25.963197,37.356418,33.283688,30.091299,28.848019,28.801304,28.123913,28.500421,34.286291,25.344738,0.000000,27.648000,27.607643,13.864335,28.080000,26.556025,28.167889,27.869444,27.478691,25.885864,29.226251,28.243465,27.494093,14.101002,28.343561,26.447980,22.736863,26.634855,29.134800,26.591511,29.700383,29.845722,28.368411,24.827937,26.942345,27.906949,27.933655,30.102386,29.408286,28.680731,29.269681,28.471353,29.348399,27.954770,28.117121,23.958983,27.792648,22.368431,27.203831,22.705168,29.699143
