,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
Trường Mầm non Đại Thanh,51.041976,57.458026,47.747711,49.308883,53.274369,47.403877,55.159536,54.523048,48.042011,49.741205,49.826308,51.158167,48.177628,48.270151,50.093962,46.920679,52.826208,49.058486,41.121619,49.681604,54.146122,52.469507,44.590562,50.059868,44.569908,47.528252,48.420766,50.861086,52.739770,48.071868,41.244204,40.190314,43.126091,46.851624,43.970610,51.474450,48.448402,43.179078,44.538563,47.395360,53.269186,27.037161,44.926597,50.188101,33.046957,45.818389,32.389216,45.632034,46.477846,31.696012,53.026878,49.885319,29.163529,45.535353,50.755848,46.719811,43.092703,40.640045,48.087474,44.529714,53.897864,45.412082,52.869210,46.564477,49.337178,44.962631,48.202715,0.000000,48.120356,30.963538,43.718204,50.589478,50.139877,51.855007,51.197211,48.681323,39.794966,36.835026,40.659455,39.958794,53.717485,52.358461,54.821368,34.786188,31.686080,52.785584,51.605981,31.075324,46.640925,51.916865,48.245824,52.546841,51.207696,50.719503,32.032685,47.897114,47.635875,50.566808,47.416341,52.679523,43.433769,46.844723,43.638224,43.291754,48.986690,44.085604,44.402216,52.670130,45.677790,42.333571,51.435430,43.432514,47.324453,44.910704,52.587546,49.406991,52.222578,42.594797,43.628451,51.587648,45.703766,50.663670,42.648889,49.376698,43.186258,43.412179
siêu thị 24h ninja mark,38.240938,38.999187,37.734209,44.700398,46.052531,38.807822,36.597217,47.399908,43.437298,39.228392,42.124990,39.515939,40.068641,43.191798,44.266897,36.755049,46.984055,41.109754,27.335644,38.107573,44.395312,43.079992,38.820546,45.233888,30.325739,28.261951,38.287157,44.947265,47.060346,43.073931,36.645332,41.020330,46.295319,28.528762,46.823951,42.876195,35.508445,36.679729,28.064085,40.089828,44.848250,42.862038,34.989157,43.497137,39.955186,40.384157,43.153421,48.305840,29.586635,35.819623,44.633349,40.277004,38.880630,30.472008,43.194644,42.554999,37.316153,41.845556,36.216477,42.165559,46.635420,33.226199,40.788562,40.097018,41.742031,37.576909,39.963043,47.270374,0.000000,40.604182,46.486961,40.081755,45.139715,45.873185,41.871810,41.642829,47.445344,40.063588,32.246217,30.760450,43.066072,39.100627,44.717958,44.247334,43.613717,46.735527,39.883043,45.916111,45.217888,38.214707,32.199988,39.784976,41.241890,35.992915,44.266463,35.750779,23.219517,40.311455,47.283292,43.292529,33.290475,50.306225,29.442352,32.548158,38.934365,34.050871,35.650261,43.359523,42.301334,32.864719,41.510742,35.074130,39.081203,35.949341,45.048526,37.486116,42.390927,34.889651,34.159175,37.215901,45.589584,37.777974,42.824624,36.119386,43.310795,37.227835
Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),40.231473,41.806385,33.997374,40.935713,42.284607,38.757639,37.870274,43.725721,40.500513,38.979572,41.081090,39.118569,39.965723,40.551894,41.527435,38.106700,43.724964,41.437031,36.245587,39.470651,44.103126,32.622649,36.569643,42.644637,37.989902,40.763480,39.647168,43.507301,44.452219,41.336783,34.827548,30.415825,34.779785,39.599782,35.703386,43.161821,40.132732,36.061598,38.605436,35.951854,44.895929,32.393012,38.160968,43.314189,25.484961,40.188210,33.802283,35.806978,40.118957,32.366251,44.598434,42.964619,18.942223,39.539397,43.568472,41.656855,38.112014,33.868862,42.899621,37.163421,46.190169,39.517873,45.119123,40.516742,43.173930,39.637699,41.950869,30.922448,41.254222,0.000000,36.129247,44.681692,44.563641,45.339124,44.089139,42.846599,25.519968,34.262029,36.412405,38.853669,46.593646,45.638719,46.558675,22.117870,28.404297,46.323041,44.994573,26.550085,42.035271,45.651174,43.298226,45.819853,45.299561,44.899455,28.484332,39.455594,36.155364,44.776383,42.635359,46.141712,39.024505,39.582817,40.312884,38.825055,43.700590,39.397452,39.748003,46.232587,41.054946,39.337074,45.639773,39.196875,43.197467,39.599329,46.898259,44.405337,46.667387,38.767697,40.757829,45.930913,42.383832,45.575548,39.997554,44.623909,40.508386,39.558147
WinMart+,50.210920,54.067057,43.797506,40.586007,51.693113,47.461262,53.279024,41.970428,47.899672,49.158046,49.290778,53.073330,47.988798,38.363126,49.423938,49.921510,41.496258,48.680074,42.459575,51.593908,52.551706,49.618482,46.745663,49.414439,46.183877,47.501838,50.221527,40.788157,43.446376,47.910366,43.522808,49.098151,37.338742,48.222169,39.321767,50.564066,49.783275,44.902736,45.970426,43.890002,52.054946,52.558454,46.909881,38.260937,44.536727,46.039160,52.241232,41.332958,47.947126,46.013285,51.737300,49.425536,42.978241,46.957641,50.240755,32.653555,44.527996,42.621710,47.924767,45.923041,41.308300,46.729167,51.622365,47.735176,49.042449,45.990208,47.448137,57.293339,49.042452,44.941584,0.000000,46.562150,41.606082,38.672801,50.411790,48.379040,56.540045,51.033205,46.398915,44.516443,52.382616,51.297004,53.159816,51.640203,37.666810,37.892123,50.657224,42.015486,31.865827,50.964005,45.158694,51.424281,50.461674,49.938339,38.635651,45.885009,44.095449,49.912685,33.907245,51.542666,45.547945,38.884569,41.732481,45.432904,46.631949,46.249740,46.497213,51.537420,45.992523,42.328933,50.535623,45.382509,47.164810,45.977244,50.527552,46.346879,49.865052,46.160289,43.813282,50.671986,39.770332,47.907491,37.057650,46.531195,37.764384,46.838462
Không có tên,45.171630,48.311116,43.212644,45.252696,47.910832,39.641179,43.811317,49.981159,43.169960,42.246373,40.774420,48.844237,40.151218,42.789114,44.749944,40.266662,48.926157,38.496826,31.927413,48.153236,45.092218,50.574377,44.906763,47.354713,42.632401,34.617131,42.483151,45.534270,49.223747,41.901975,40.613026,48.394168,45.337074,33.679184,44.866893,41.815176,40.445265,43.886237,35.544767,46.097900,45.920628,50.036745,40.455169,43.341809,44.717739,35.235726,49.944343,46.596149,39.819532,38.189841,45.483438,36.007306,43.395862,39.935698,42.654734,42.050032,39.131868,43.048224,23.044770,45.208410,48.084315,39.351857,33.526025,41.716161,37.856112,39.646250,40.412048,54.288840,38.124985,45.861374,46.416882,0.000000,45.667235,46.810483,38.156453,41.827690,53.971213,49.747416,37.868355,38.601517,44.521831,41.077341,49.884710,49.827855,41.844206,48.014322,38.822048,44.018498,45.694233,42.128716,36.602745,42.186742,41.196419,40.666081,42.445607,40.366343,39.904077,39.770660,43.234156,43.787154,38.049217,47.511901,39.789530,38.343427,38.331901,40.159627,40.566569,44.328047,39.063052,36.633546,43.164975,44.585449,42.536993,40.512989,46.812709,40.339124,46.342356,37.660515,38.150099,44.072533,42.982386,43.772536,40.337293,41.671437,40.883238,43.747832
Quan an Nam Nhu 1,54.708527,59.901295,48.304347,40.117977,44.106103,51.238483,60.345818,41.949766,41.450184,53.705291,41.763953,59.253964,42.470718,37.309922,42.584904,54.111396,41.277752,42.787294,37.854815,56.816520,45.320098,54.839689,51.197946,44.018611,49.487728,41.887920,54.404535,35.497883,40.766775,42.485634,47.102973,53.844526,44.693393,51.695289,46.286052,41.600072,53.743815,48.676584,48.857632,48.197877,41.299328,57.387816,50.235430,32.859786,47.985988,41.018163,56.666675,51.874502,51.019131,48.846959,42.588023,40.032264,46.307159,49.852985,39.991774,24.637658,46.978190,36.018280,37.723504,49.119874,36.093818,49.526097,43.811661,50.514465,41.398776,48.385159,40.038719,61.780457,52.076486,48.111653,37.272206,43.549332,0.000000,29.324563,42.238848,41.149493,60.573562,53.786923,48.621396,46.610836,45.456087,44.459194,44.744925,54.955213,38.798498,24.632708,43.786710,42.174705,25.098946,44.527566,47.124920,44.662230,44.176684,43.773949,39.602328,47.853886,46.065963,43.631655,26.345265,45.028729,47.554563,34.507693,43.415534,47.476361,42.576492,48.386152,48.575031,45.141995,39.435545,43.842347,44.570168,47.256733,49.188807,47.915040,45.907418,47.952071,51.872678,47.927324,45.390470,44.887921,38.621195,49.802235,36.120184,48.248550,36.741587,48.555440
WinMart+,43.448078,45.939975,41.604591,41.856258,46.957621,42.969792,59.627840,44.901121,42.998720,45.397556,43.795062,58.825931,44.503493,38.185770,44.533718,43.905451,44.329591,44.800960,38.531548,56.934386,48.073549,55.357347,52.311347,46.139685,44.901796,43.525683,54.806663,36.040911,43.987902,44.202958,48.600539,54.515904,39.462686,52.512310,38.381976,43.297929,54.302836,50.003440,44.120302,49.804203,43.025964,57.377976,51.234804,31.980377,49.418811,42.272696,56.799263,53.497384,40.757192,49.946355,44.420270,41.183893,47.942703,42.447157,41.231574,19.018207,42.751667,43.311939,38.326005,50.253079,37.628381,50.539096,45.733511,43.337164,42.654442,41.122638,41.320719,61.037533,52.761213,49.458545,39.094433,45.010594,29.536927,0.000000,43.774873,42.310521,60.079885,54.294366,43.300768,47.748820,47.416788,46.214658,46.868924,55.370740,41.380842,33.989100,45.437832,44.976528,19.094508,46.175755,43.289266,46.442241,45.708858,45.241397,42.293221,43.979999,43.775018,45.086148,26.545708,46.794832,43.474987,37.032158,43.229092,43.122061,43.803187,44.220231,44.439778,46.892051,40.234600,45.002623,46.100847,46.278867,45.208639,44.080421,47.544703,43.263672,47.263536,42.310853,42.203454,46.406880,39.283786,45.926798,36.601322,44.812728,37.243344,45.558916
Taste Tea,42.171129,45.076852,40.527678,42.363239,44.017582,40.681023,41.382339,46.651239,39.443876,44.602481,35.857012,46.319644,42.152171,38.907967,39.908972,43.030932,46.179261,37.364965,36.010872,45.875248,38.198576,48.347515,42.715071,42.580290,43.522959,41.478205,44.385397,45.253390,45.343921,39.313129,42.266663,46.260235,42.759852,33.548020,42.238399,38.473252,42.176421,41.846273,35.141829,44.279720,33.863750,47.893285,42.158313,44.861542,42.917322,34.631101,47.920352,44.171837,32.736945,39.777547,33.963913,26.835683,41.638967,40.746899,32.908734,39.704837,40.156541,40.771286,29.559778,43.384466,45.105028,40.086193,38.267965,42.355954,29.689994,40.588503,29.410241,52.269211,38.931984,44.179272,44.487357,41.028138,43.346009,44.138708,0.000000,31.476656,52.035578,48.302354,39.002968,39.454364,39.160708,42.426128,39.616932,48.186397,40.400800,45.461130,39.091228,42.334247,42.159779,42.806476,38.113048,43.162091,34.324786,41.695172,40.950144,40.902209,40.510705,37.502994,44.078397,38.441678,39.156213,45.171068,40.286695,39.210425,38.783437,40.825185,40.602389,44.435778,27.949235,37.353976,42.758140,44.029387,42.802360,41.041217,46.070321,40.721633,45.669409,41.613255,38.905533,43.715366,42.661891,43.468536,40.018137,41.677590,40.572096,43.465037
WinMart+,41.523594,43.819810,40.220449,41.714779,42.787200,36.913519,40.972379,45.030479,39.232725,39.276206,37.094819,45.107367,36.972796,39.470999,39.519192,37.950918,44.883015,35.255695,30.803865,44.833412,39.249046,46.955466,42.159593,39.713710,40.016823,32.712219,39.900779,42.504289,44.831697,36.185874,38.596869,45.226524,42.724813,40.419910,42.254549,37.154063,38.490509,41.420337,33.576783,43.629939,34.238359,46.603767,38.523469,40.712317,42.429671,31.738024,46.699029,43.983000,39.716886,36.764787,29.991332,28.609807,41.304970,39.807249,33.761329,39.985495,39.063374,40.932416,34.738734,42.830569,44.753980,39.291717,34.409835,41.390745,32.599280,39.374013,31.138186,50.460755,38.001209,43.580530,44.306828,39.480992,43.242288,43.932552,27.061592,0.000000,50.364894,47.357016,37.909680,38.577218,34.294835,40.578176,37.636348,47.143663,40.536062,45.118243,36.123295,42.316366,41.296245,41.562501,36.780520,41.469998,26.233841,40.291057,41.051134,40.063504,39.645284,31.381436,41.234476,34.092509,37.990616,44.879145,39.556336,38.208825,37.883006,39.865083,39.955953,42.947625,29.953541,36.631520,42.153478,43.653784,42.062751,40.216053,43.860227,40.084684,43.537842,37.356613,38.155060,41.246582,42.216205,41.442936,39.768816,39.683452,40.297143,41.815518
WinMart+,52.466089,59.154287,48.987779,50.420804,54.586195,48.677244,56.650010,55.716146,49.077102,51.282496,50.955349,52.827293,49.314893,49.377247,51.191874,48.263036,53.835890,50.042624,42.049615,51.137891,55.224256,55.190205,46.023033,50.958223,45.614004,48.453669,49.673254,51.763254,53.638520,48.963116,42.505837,39.172599,44.122544,47.895962,44.915671,52.442042,49.586454,44.445849,45.464193,48.622293,54.169257,46.722390,45.979734,51.048261,31.731476,46.625140,46.937173,46.712915,47.413664,39.202823,53.925787,50.734717,27.430146,46.436590,51.614727,47.445537,43.917114,41.510925,48.740981,44.402905,54.696864,46.287332,53.713985,47.414139,50.102072,45.775632,49.035017,38.655311,49.051446,26.267725,44.596998,51.275601,50.814951,52.606417,52.004221,49.403340,0.000000,38.180905,41.424851,40.254782,54.406807,53.053735,55.656376,28.749735,29.994492,53.494173,52.324836,28.521610,47.298684,52.569789,48.858055,53.282316,51.853028,51.362159,30.264161,47.647700,47.412076,51.212380,48.074287,53.381331,44.096203,47.588077,43.692521,44.001970,49.643270,44.813958,45.114423,53.354951,46.342701,42.467568,52.085700,44.100647,47.101353,44.677231,53.187280,48.973093,52.812755,43.212196,43.652700,52.175432,46.028405,51.218166,42.940254,49.903821,43.468702,44.004687
Trường Cao đẳng Hà Nội,46.186218,48.452161,44.676561,45.845904,47.612613,44.295243,48.110224,48.614862,45.147443,45.211083,46.059577,45.782255,44.990851,45.241948,46.281894,43.913209,48.195214,45.895602,40.560292,45.423006,48.786533,44.711165,25.412182,46.728723,29.350714,45.066383,29.271558,47.378530,48.491150,45.492084,27.447873,39.568537,41.965934,30.499880,42.596669,47.503268,29.727305,24.187824,30.709736,44.492745,48.905692,27.176145,29.045441,47.029088,35.789698,44.084385,26.076216,43.574193,37.421947,29.342471,48.649786,46.861976,33.947606,37.137075,47.399833,44.903242,31.154022,40.233015,37.555391,25.531550,49.679142,39.454600,48.815964,38.183302,46.698019,37.561318,45.694417,36.750732,40.520373,34.824043,42.489512,38.984609,47.510952,48.499874,47.835376,46.331474,39.125884,0.000000,38.473591,33.770248,49.828073,48.918184,50.140207,36.928750,33.436483,49.292918,48.326679,33.381160,44.984487,39.967264,37.847969,49.046511,48.388992,38.960816,33.773378,43.090689,42.788410,47.905773,45.571292,49.246459,38.242502,44.965333,37.269262,38.010014,39.961732,38.638932,39.068695,41.636960,44.222924,35.657523,40.918571,41.401372,41.839135,40.221418,42.329348,43.491493,41.168684,38.126137,38.433296,39.116802,44.905303,39.484091,42.270216,38.692154,42.755842,39.060738
TK mark,42.191154,43.872817,41.151354,42.338497,43.137795,34.212195,31.333492,44.744614,40.598173,31.720846,39.116448,32.544226,29.050421,40.674877,40.983929,29.590920,44.715188,37.702576,26.374236,30.879234,40.974145,36.721227,33.102986,41.417592,29.844653,27.455455,29.829991,42.880051,44.663667,38.950932,29.937102,35.377371,43.023717,27.359751,42.647322,39.312494,24.876508,30.830910,26.748559,35.479271,41.695545,36.723550,28.518184,41.446381,35.191632,36.195022,37.279225,37.890021,25.115415,29.802793,41.375629,36.758626,34.373825,21.333015,40.221805,40.745156,26.656733,41.521345,31.393829,35.143839,44.651630,25.005163,35.704941,20.637872,38.163397,30.341100,37.023791,40.883062,22.438015,35.992692,37.743077,33.441043,43.429924,44.009234,38.313839,37.732955,41.366542,31.842489,0.000000,31.705061,37.870731,33.822696,41.659535,39.206597,37.002920,44.955843,34.646400,38.389172,43.694540,29.222024,24.397947,34.599519,37.170356,29.203641,37.373409,33.006680,32.406190,36.211045,41.737765,34.545681,27.671595,44.767843,33.939852,29.867739,29.312531,31.428389,27.899225,31.870076,36.481628,31.724121,32.871285,32.198117,35.466176,33.352151,35.875037,35.345896,31.965290,26.921545,32.673682,30.013544,42.224352,29.704162,39.964708,29.900498,40.450358,34.565932
Hội đồng nhân dân - Ủy ban nhân dân phườ,36.325629,36.686066,36.038616,37.516942,38.033750,36.443376,34.492689,39.339326,36.795650,36.377546,37.595414,37.025626,37.974548,37.149920,39.993538,33.863952,39.829340,28.798828,24.548091,35.258246,39.963873,41.314230,36.782669,40.154441,26.773299,25.408626,34.720781,39.927757,40.760208,38.502966,33.761017,39.278743,40.114284,24.440072,40.796279,38.796759,31.524847,34.281745,23.936590,38.629623,40.519263,41.135934,31.983640,39.876958,38.419011,36.670652,41.555232,41.569188,23.648198,33.233624,40.282013,37.015621,37.353779,25.864841,39.523028,38.970498,30.429077,36.511330,33.528016,40.642710,42.356990,26.809649,36.370970,28.328505,38.002273,29.424865,37.137471,45.848679,29.489386,39.185932,40.799845,35.194509,45.027365,41.782623,38.113049,37.705547,46.080574,38.396233,29.779191,0.000000,37.746866,35.212931,40.542158,42.997185,39.231505,44.129269,35.729547,41.030405,41.041205,33.395347,30.201871,35.664467,37.319083,32.684063,39.729803,29.258427,24.995306,36.675069,42.464711,35.534132,30.276841,44.991319,24.272513,29.656775,34.302696,31.107516,31.478807,37.528041,38.403150,25.460930,36.144876,31.648448,29.726083,32.861717,38.815951,27.527687,36.445716,32.044762,28.862536,33.877581,42.968540,33.787684,40.538150,33.105231,41.040888,33.821553
Trung tâm Công nghệ Phần mềm Thủy lợi,44.380491,47.160439,42.637595,44.481773,46.601305,39.732031,43.245309,48.636329,42.416306,42.107288,40.208542,47.885288,40.207699,42.163545,43.597448,40.297539,47.899046,38.732691,32.463364,47.330960,43.758336,49.598496,44.324022,45.372009,42.517946,35.118341,42.333471,44.865887,48.093823,41.728453,40.593882,47.606070,44.771036,34.102771,44.317938,37.000274,40.467372,43.413437,35.942993,45.548984,44.629142,49.137483,40.477255,42.844406,44.246171,36.086765,49.096281,45.995828,33.176653,38.306859,35.813768,34.460351,43.001726,41.844934,40.304912,41.699080,41.314153,42.654607,29.930727,44.723176,47.262055,40.919567,41.255946,43.778635,38.519519,42.080432,36.340470,53.200310,39.863455,45.363907,45.936647,42.505980,45.136781,46.142981,39.066743,30.099135,52.925763,49.129374,39.990634,40.279894,0.000000,44.512019,44.519349,49.133224,41.628008,47.312347,39.201287,43.697512,43.276564,44.829673,39.169455,45.326771,38.249065,43.168083,42.203555,42.017635,41.602156,37.318294,42.856867,38.482564,40.298038,46.886786,41.191836,40.249389,40.708979,42.047387,42.422187,46.714338,36.772505,37.935247,45.221498,45.991524,44.088221,42.138188,46.667401,41.560475,46.222570,39.346669,39.571727,44.155084,42.808320,43.839325,40.240828,41.880418,40.769327,43.784233
WinMart+,44.081756,46.517446,42.526721,44.174696,45.924960,39.450346,43.091527,47.797863,42.288540,41.576845,40.345103,47.304707,39.817335,42.086483,43.253278,36.219684,47.276236,38.536479,30.175458,37.215828,43.382841,48.932308,44.101764,44.602883,39.169265,35.374146,37.056850,44.575265,47.402659,40.806810,36.036919,47.127578,44.523061,38.017816,44.104124,40.975604,37.293924,36.196134,33.750199,45.275400,44.159482,48.522676,34.778684,42.724495,44.057941,36.342499,48.515594,45.679648,36.573390,35.473482,43.824266,37.105618,42.898879,35.913139,41.815359,41.681603,33.633107,42.577365,28.564981,44.488687,46.783629,36.328090,35.706775,37.881404,39.184884,32.696436,37.505592,52.299291,34.091371,45.115703,45.688429,30.532919,44.888511,45.792267,39.433164,38.683741,52.090822,40.373073,32.283914,35.014001,39.729176,0.000000,43.994939,48.645856,41.618786,46.884690,33.802758,43.565384,45.017362,34.743705,28.038651,33.782563,37.872898,18.713222,42.168623,37.245640,36.490134,36.395918,42.770580,33.899401,31.843780,46.518642,37.198095,33.669185,31.745298,36.137006,31.538888,27.371215,36.686196,33.834382,36.394198,35.775989,40.495250,37.491407,39.922209,38.334387,33.491271,29.007724,35.295164,31.633155,42.772813,34.808366,40.265127,34.404358,40.785084,37.607684
Không có tên,45.669923,49.235269,43.466044,45.762556,48.998734,44.133669,44.090965,51.186734,43.534812,48.246084,39.757590,49.644496,46.297794,42.164178,45.531852,46.064257,49.802702,46.572672,38.285751,48.808528,44.305445,51.434731,45.246728,46.814620,46.417039,44.752164,47.386003,48.161721,49.178497,41.106658,44.677908,49.024043,45.079232,41.968582,44.574903,47.136696,44.563102,44.122663,45.414058,46.463236,38.784715,50.819752,44.513347,47.583000,44.989669,37.674772,50.667608,46.423492,41.106724,41.644345,43.936482,37.533365,43.574439,44.926791,39.836186,41.648498,44.762860,42.706496,32.816038,45.503893,47.971372,43.625649,48.439568,46.851805,35.925504,45.772794,32.820902,55.343037,42.922160,46.184418,46.270563,46.449095,45.453652,46.630618,28.750373,36.645568,54.905466,50.240088,43.482190,43.191064,41.455866,48.677019,0.000000,50.406335,41.594907,47.911066,41.003410,43.819153,43.388578,48.389089,43.259061,49.185043,38.753643,46.780594,42.204711,44.831457,44.497640,39.708950,42.926317,40.298611,43.917128,47.391794,43.723717,43.513446,44.497025,45.151650,45.453155,49.779275,33.410529,40.411155,48.201781,48.203169,46.620517,44.921624,50.327966,43.818724,49.853807,42.391072,42.142248,48.557403,43.219834,47.659882,40.464452,45.867388,41.018573,47.018547
Cafe Dinh,46.041655,49.091757,44.261784,45.654775,47.857516,43.767427,48.687346,49.064756,44.818047,44.872322,45.894630,45.684104,44.626374,45.090899,46.181995,43.281126,48.434258,45.694374,39.733889,45.259043,49.174970,44.182134,41.716936,46.675054,42.073437,44.714201,44.569811,47.598180,48.733189,45.212983,39.181588,36.580425,41.289729,43.854206,42.039448,47.578565,44.839471,40.671118,42.310916,44.163733,49.235611,39.962313,42.327951,47.184603,31.025402,43.617536,40.723625,43.046843,44.019718,36.642913,48.918809,46.825538,27.578368,43.271304,47.569957,44.733234,41.393988,39.407499,45.929253,40.386303,50.219442,43.151586,49.081000,44.137871,46.694817,42.865367,45.473088,35.512698,45.116710,21.798397,38.418823,47.830712,47.686689,48.854477,47.910071,46.163516,28.155788,36.755836,39.382675,41.781675,50.169694,49.111704,50.622941,0.000000,26.786209,49.746981,48.454267,23.359727,44.842925,48.922310,46.210931,49.270580,48.474411,47.987301,26.778098,45.420406,38.895189,47.924246,39.532659,49.476225,41.795711,41.878387,41.872721,41.629874,46.604287,42.290126,42.594870,49.524314,43.984680,40.882497,48.669471,41.843460,44.810925,42.311009,49.795589,46.192809,49.510143,41.204341,42.161469,48.874656,40.835101,48.262792,38.644838,47.236252,39.164271,41.947010
Trường Trung học cơ sở Yên Mỹ,45.390321,46.814056,41.392500,39.614094,46.400971,43.998629,45.734775,40.256434,44.677565,44.622371,45.348267,46.154654,44.528857,38.128179,45.518934,45.362530,39.949303,45.267690,41.178767,45.836205,47.400852,44.586236,43.187749,45.928046,43.398856,44.643231,45.460772,39.486224,40.883241,44.981610,41.450012,44.536940,37.444726,44.690808,38.450702,46.501345,45.423040,42.327860,43.495049,41.488655,47.648555,46.663233,43.884583,39.432741,42.156638,43.886793,46.736898,39.110941,44.828161,43.573033,47.395844,46.120906,26.847758,44.239783,46.629251,38.312113,42.725457,31.884948,45.589596,43.263244,43.216479,44.110333,47.586798,44.842953,46.100537,43.768867,41.065638,49.875666,45.480454,26.375194,38.065979,44.386989,43.426875,42.077590,46.860525,45.715127,27.880046,47.231154,44.241836,42.900963,48.490347,47.769504,48.615160,26.482600,0.000000,42.041265,47.290479,20.169640,38.194354,47.698797,43.493658,47.872391,47.418316,47.052234,17.938858,43.938202,42.582675,47.020909,39.590782,48.062030,43.710661,42.730527,40.906304,43.565224,44.635511,44.142318,44.373149,48.102983,44.129327,41.473294,47.559632,43.643865,44.906552,44.072092,47.639418,44.599852,46.992412,44.334537,42.645265,47.764236,41.022338,45.609646,38.592802,44.687394,39.155014,44.908430
WinMart+,56.611210,62.095715,50.392339,43.250422,47.848490,43.913736,62.961936,46.277631,43.919033,55.661497,44.901544,61.628278,45.449045,39.893689,45.419712,55.953302,45.993555,45.689626,39.544029,58.951286,48.796648,57.046930,53.228663,46.876618,51.104096,44.416623,56.224591,39.223174,45.895373,45.035044,48.875736,55.917045,48.134667,53.345476,49.481108,44.263966,55.532113,50.508616,44.851221,50.263446,44.078818,59.398522,51.866347,35.978818,49.726461,43.088956,58.566849,56.180015,52.557289,50.319063,45.259965,42.110321,48.004106,51.334044,42.262131,25.024050,43.450925,41.273680,39.175780,50.724123,42.487724,50.979472,46.420641,51.948499,43.422631,49.690602,42.298206,63.588022,53.570702,49.749965,39.688062,45.563342,36.148472,34.008427,44.540886,43.034330,62.257136,55.182734,49.872713,47.834488,47.937736,46.777741,47.489724,56.526510,41.853515,0.000000,46.041933,45.975193,22.652066,46.705441,43.880798,46.986738,46.248533,45.769929,42.899798,49.015057,47.246544,45.642431,23.049010,47.297568,44.028727,37.167463,44.500570,48.675461,44.363936,49.607770,49.783023,47.386013,40.961557,44.859847,46.586726,46.688528,50.364038,49.070516,47.938197,48.978956,47.656059,49.015631,46.421286,46.869196,39.435634,46.355001,36.600539,45.267129,37.275744,49.623014
